id,accountId,puuid,name,profileIconId,revisionDate,summonerLevel
7n6d--U5JkIjQJz754S7-1tXf3S9m89mictCeQYa8GDwzQ,zCi1gAIregqvdYMN73Q6NMbrWmZsDD5bcrFexIEPIZ6F,G1YfkOFLNEnzV4vvS-sq3TwD_qmLFEyV4tLgcUcw-4ZKTSBYPIfPEEtecq6cpvpwhXObKMVWEoKKLw,조광희,23,1642836192000,263
Tu_SIO2DmFaLOJHXFH5lcCaeZORo3Mk-GAQaHnjaiuozOG8,sgo9iMF8Kf5rRHOjGJxUFeX9-0nGlAc6s-J5UGisEfNhZ22agzLwTtBR,kfttXuhbjOrmx3DS4Y-Wom6cL8zJjBm5De3-_y3xX_LZ1VAVhgM8Xlu9J6je4g4POU5CFltJV96KFQ,Yellow,5131,1643577530000,112
Kriy-_aDqFPq7GZyE2azB9AOwnD9XaEzLk1wXMeA3RC4JlCi,1C6HV6ezS9enHH_DQ5b_rZoGxJZ-T1Ga23cuE8oVSyDtnjD3Qn8_7oe9,WdFNniQKiYznGxo3k2jOLIeagPKqQfraLdqP7naRD79IlizD-MEXgYD2W_ZXM9rbz1hH3AC-Egt6bQ,DK Pullbae,4861,1643626679418,250
x5GwHPpHdWETtvXgEVC8kS_h8lyiWa2WV2WfPqgxUR6ehEU22S6ETkFLaw,ktlNS4QGLqxX5y8qBYckMSwVv6S8L5CdSRhrZMx8yMX2rzAaJSRODDvD,GCPSoIL56bi3lrnxPxHnqm4Ak0sWU8v00wI0FyGZMouZzKkJ-17t2nyq6ig7IAMIEhdcTN0u-qobsA,세계최고재라스,907,1643425586000,49
DNnWNvBNfB_TMlHouOdpnTcecTO4d8tdjzWp8iW1mw09C00,97wXi5RmjdLQa8Qb-m-6-sLiACy82jZvrI1SIOUVNjIx8m0,hWS5Lppv4anbEv-RzQ48G-1gxe6JHWb5Q2bJyaevdzIahb3Rla1C2m9t69odGIGEurDeF7PMvYvZ_A,단백질도둑박종우,22,1643443779659,773
Fit0zwUmceVlu-EY0oovx55m6azObQo3EkxmTvWmCnx0Hbqs,EMG8z3fDpt96CqWgzB_d_BH_H7cPRGR-F9LJ-o_mbVGpO1CIDt6w7zT1,w521doJCuLCtNLFNpteyoR6VPObnT44TGLgUn5DVghanUcaYu2mmkS7U6HnpqSIT6hZ2NjQpKp8M5w,정흠이,4658,1643108812000,461
8RQw0PHdZIUHA8G1E24xN8LGwu7AdkzEoLQ3WLgekJYOQ65oHfLSLBdWYw,pjDZbP3SsYkbR5dPPgt8yoiz1vW6Kb_lYQclRNw4J9yM_6cElAbHfTdu,Eu6k41TQMPeSdq1Zck1gCnK1-_aCH-In9PfAaysIjN2SdmpFQZYyOIxKKezNU6aWDj3N5JMcsNzrFg,Raindrops Flower,5213,1643539727000,98
Yi6K0_Q3S7VYhB3AfoLqzXdC24G5Wtau5rsZly7o0Rzb4gA,rW1hiFSI4FZPurU-0CqC3B7fBmkG5rEojMIKnmn6d0ofBb8,Tf2Er9vnrsaaH2nZ9pCHQd87Qe1txEyS7fV96x114qdncvf38fkhMMv5KdnoUJTWgzf_Wqkh-kyZnA,의성 여포,5182,1643497827000,568
5GwXb2lX99whADIeCyWOXDVZAbFGvk3fIN5n8-WGm7mUS4A,KqMaz0h5b_8euFjHpBLaDG438zY1Jhlwf73SztckxsR025o,kYPmDV7K3sYC6QEkmKuXCYibY8DD7XKRgunyYohT8V3_fplzrIIVbeq4dx4XIO6_TxDAFalkg9CDAQ,숨바꼭질,4906,1643512129000,481
Kt8ohD7-wEE8cskWQvYBZgm9krswbs-w7mcTCa4VNtIN9aaaLYlKJeFLPg,qUpuCW7G-vttVmfMAXGXFT6Wrv5BMXrQqcxNqRzdrdZNaOUTsIttZXm3,f7F4CQK8u6cLMsWxC4UFVT6OWdsSbKvc0W6WV3LtB_upsGl53EnJCI0tSgfoOCvQROXHogazsU5kqQ,zhzj,5030,1643288310000,137
j-OsUoHXLt8JRLw-p0FOBrCptry_1SRzD59YF-cpxvQRlVrxiVtf8F3Xzw,f89WF8M7aP_7LGhaeG0Jm-r9SD3n3gUOfEWWe7ymYmxHEUAKekZ0mKzg,UW90mhBxCXtiE_li65ujCyQwSLZb2dd3gqf0JNrxY1SiGnaZTl5kJsczMgEov_Krf8_s_Tsz3S0Wvg,그 검에 젖은,5063,1643388052000,72
4SHN2DMnxx5_69NWczbYzHTx5wC2_Q68ettSK5_fiDWQYik,3P1bmxtSDrKR0xkaVVcZAPWMjFOKyLTfs5jSXDyf8NCGe8c,uxJWYkqTyDKL9c_oXBeVjQ-pq5yJFHd7p5qo4R2V0azn68uvn8TFye-VSGexfVO1akC7rTQND_fOlA,XuanFengzz,4244,1643338224000,512
dHaH3CwwHLFzutxgzHWVFiBGmthRwkKE1G_CtOXYhXmHGT93,kbpSh4ut_fIne1MoWJI-oWkCvCFE2-lP-3Aj4XLKeihjKL3Gx9xgraD_,Vn0FCQZKxA6_0F5tfD7NfWx9yh7E736t3zIBigSEa2qe8JlMbLkhmrToH0wZ4fAje0G1tWSvuZNAgw,haoye,5182,1643089361000,278
1UnYzTm2TWLmP0QkHi5xOVa9jNb6asAcspvtPMxGAqSJdbk,ynC2pd5UubiN11zELGhQ-PwLU3RlK8ShmUl7bspsFgXYlHQ,s5nhjlxgr3FVSkUFcAYH56mw1hMblBz0Uggru17NOuxcmUW6ctkVDEqJky0H63d5qSCpHjvP140rxw,펜니르,4816,1643042641685,355
taVWZYxsKJPjjDq_nooW6zNWgp7kJ7o_xJQYrg5FdxTXNldq2ThDPV7T2w,EM97bUE9FCZy5By4oT_OphFHMnEdZDdiWB_FOCQglWiDCGg_nVQxpNie,xBfxge6tYZJsoxfrMJ5nnbHWq278CLF-gCTUpIWF0qy4olLfuEHvpYzHP_Hxt-97uxLwyl_KXeRD9g,sbsbsbsbsbsbsb,5248,1643529968000,106
tkLz_1SIJ2mIufDBI8skqr-ZOQ2nFvbgfiozNfhS33iYOvHOSUQm2G-K_Q,6D4IBquMuF0ftGmGdModD-1lKdmkPpBTumSbbJxSseXa8HN3SNEo4g8z,KS2EjoYXey9vep4n4770O4NulcRZpw28giComhNvT_oUKwDBoR4SNQSiEdeWpj8qd9k1KQbEY-7D4w,이기다e,5213,1643599105000,69
3UcV1qjkdcWVdqK_H1K7yd85xnhAulQ8xV_Fg9ja4Lp0PjEFP1SFOcmYPA,PTQHwrkMYNHrs5b7oXUDuPoUTNGPaADbxmco07pYzF3yZ3JZb_4S1PX5,HDCHd7HoKDos3CDdCTQlbvT5JqlbH3b3BagG6Xm_hQ8s1ed0t7o3FKbNbWQKNTQZczOAZxBvwISgKg,A JINU F,3545,1643614291000,66
1zjKXzBjQCybRUXBcOLjmEOjfIjW2VggQwr2nMwc9dpql14SJD5hQV-MmA,xGijPprMaJtqdKRVfE54buCw71KfUKWfT_L8rGpdcXypKHS_wFBiorzG,-ilY4aVfpCzBzwqCgtHqVry9_VP8y-ewnkUh4QUJHEQG33TQ9bsjdTt0okF39fEHYq9amNAD9jN8Hw,믜 진,3788,1643698544000,147
UL_yxA0QdL0ZGWy3SaADVDzdtGqyRyR8N1M4kyHfOcbBJls,nddOdGCtWLE17OIPJIstFiiOsqsYBDobrS0AObP8-QtBlhE,S5kXWVK2NlmDyK1HqPkmCFLByQRfiFxjchu6D4lucM6t2elNNBQ9E6jTgpr7q2jM3U3k7s5bVcmjyw,레전드오브롤1244,20,1643337470000,372
3EUJbl67AOtzSbq5nL2NLpIMzRsMYcGcoBpqfrxNSmIoApk,2TzQFHtWlZ42ifwaw5sUbhm8uXEUvxPfPU-b1rRT7b-N8oHj7dyQepjG,ix0mJxX9m3aJ4neJvxhZZhzrS8LRFrpD0gUUP9j2PUEZCdwTRwojzINexrfimLtxe7I7-wCG0AiV1A,런닝러너,4884,1642224819000,196
9TchHtuxlGwnQitYpV83yJP2mMmz39bIIUwkEN2xwPPK1-zBxdrXNwRKWg,SMKzE8fHwf30nVHeGKBaO3uxg3YDctoSVrklXUAH7-WwcYMaphA9Fd9s,VeuCGlYawsIOyYDQTTcmrqYP0c8Kho7fJjxbLIkQzivvb6YLDlbCYygxJTC6y8VLi0cZNGU0NQdmmQ,msyslor,4631,1643385522000,65
k19S9T2VXbU1AbIBHVtv_QdAT-HbZIYiImnI7z2U0ZjnkD4,9ZLmeLanGFsy1bedun6RYjMUi3yw60oafL2vTQmJ6cFnq3eAyBar-HGU,FxkbVpM-mS_JOSgSdpnQhVpIpFNBbC_MShmw9MbHvLApF2v-m4NCycYvK2R_G6oOuHkqS1PnC02Yng,LSB Envy,3542,1642102834000,203
rZv7xpdDXZ0ov5pCuw1eEB4hjM7Sk0QZd2_var_E4n84i-k,yWPMkXfn3pwPxognWoDO6XGKZfSktlVgDBErcYg0AMUiVeWyd0Q1DVzh,9gZ-mOH8IZcsBq5-bz_RvQMiRlb-r40v5B8cWHWOlw59RlVuajjbfdbvp8zw9xlkIJDzraaZpQIHOw,공부하기시러요,5030,1643438703000,350
LQLOcsmpLYvSGfL1tPjhx6oWi_c3uNxS232Ymx5rcS4c3A,fAiz_3WWoad1OZ1l5-gXhUxgKCJuYeEZcYls5pzI-vMw,p4JPyW0V53Owoky5gfCOODDFDWoBrnmvA1orJ-_2AzUPM7bAIjW0g270mcJcF47JK7suslbuAcFwaw,13aize,5131,1643501856000,173
HakRtbPlraL8jjf3qfq-QGjqP3ARvElRsFXJy5DbZO5a28o,SzsD1IXI7McFAlvBugw8m7AA_kY5O_Y9DyFisWLWyjT5y39kbwXQ_auj,jUYGnh9Yfag2gD4oM46gLcP7KmZvH4ZgYO98P_YYMQzNvsA36elOPbsV9dHyEckeQvr7u1hTTH6Ivw,열심히해볼생각,5184,1643196029000,209
Q_xQhcKsAgs3v3GA7gtyFwgEgbh_hFK8HFO29i8hhsj6s9A,VF6sPzF9wiQs0B5nZh5IPlkZvQU8IJR-qUJsaJdDAYxiLYY,f6p8Jj61pcHUYdWsq9jeDY98Zcj99RxOUJJ4Z_KjYc7BEcW0ayI0p3Nah_IjUqGX4FVsNdgq6aVXLQ,99도의 사나이,4416,1643660802000,405
Z7kUHhvSymVF0MhmKX5CCaGhbEH40DW5XS2hXQ4QIbInAJ8,VbgOzxtQ5QozPYVQYqKKAJoIThLrf0UAFhsA6SD8p2rsM9xSH2Q2Z0Ak,8eBpXYF2LCjpKrP_DEWDpCg7cRSM0_ikwD2GemePwd8cgF8f5LT-djcQ_xo_NNrzx1keHFb-VnchwQ,하나나사랑해요,4655,1643682494355,272
azIvVfCFA3aptikK-AB7qzvSqlNfTTGNLE-z3ssj-qFhQbY,6YBEFzJus6ea9LeGd6Xu8oFoGinW_0lA0atC20V0S0Knfi-RUnS5uNyJ,IfE_RxN9dVYU3DaqQwg5vyLxVBsw2iS4KbH_EJYUJstJOA7GYcQF0JFNPJ4LtbubzA3cFn5T1aK4gw,크롱크롱크러엉,20,1642589163000,110
O6-NumimEkta3iUoMzr52DULNdBUOXZ29T4uwl74o7gkf93G8orDEdDWiQ,zw25cWLpwCXD0-_1XfvTgBMIaoZ8wGVOBFyoL_-1MC9J9jj-3EEXQ246,Dgs3TXU8pJxwIpQbOdNb0hL9FFFHFlOezxhwyTxS6e7K-ToU8JwB_WoDC2lBDIyC5Gunc-fs_I1MHg,aikubao,7,1643113697000,43
rWp9_UoAFG3pBmru2NA2r4ZGxMrNSUNhjI8aYJhy_XFnGRo,WgdJV8fl7gFYBCWWHFuJQEGO_u3Uq5gUk0l8ZyEvEbR3pg4,dySoAQvxBqYAjE1RTIcrZTuZvEydK9x3vv0Zg9Guc4frNKQB9KRcBStb5ALBRdob3-TW0G1Ul78DhA,Shadow Ming9,4629,1643488110000,272
3T9tKlKFdUq9Iy3bjLZ-XCAKLvScJJLlvydTTHI3IYGYd2c,7KpEImcvtVyza93ok8TlN5aI1X5NGwsXiLSZntvB73Ccro0WPmHwBGkU,htIhVf8vPxDHgEXAhbkkwKZVgI04aBTFZyMCyz43iXxsO887WqQj-C0qS99zLNc_0O0Sly5gEkmdzw,SPG BaeKHo,5237,1643443095000,393
TSRxRKN9mP-XS2-MTQshP2peMMNVVOk1MtYaQBjrrgkBe5I,MTdXBunLG-VOVUCcShpO4zPUaqUcxLBZ_-lwV2NNNaqcaVI,mdryVbpLUZlEXJZ2GMTCXC0RkviK_l_70aM_Wu_HOs7v96QYSOY0tyeI_Y9hEwqnLWsQ0udB-luosw,내옆에물컵,20,1643529306000,549
VItgJJPnUHPQMNfC2_m4r5aByAS7b1bDEclNUkE4MNnCfaTRL_HRJ6S1uA,RgB1_Jsic-JFPlLseaLZM-r1bAH0-QPfGrSUKlWmTaB8V1L1d_5qHruf,tL7_71DMYicPjm-hKiagxUtIJLLvH8fDyfmShxPcmg2GQF9zvaNmdvp0ebdRPvLxziqcGq10JKJ9Rw,xiao ke tang,29,1643510420000,40
Nhyf9w9HQST2O07ZsCyA1myA_s7LGxoQjkNwCGOiaT63W-Iheprxj24Diw,bDAMSVkP2dyh4TYLoDCuHpOcf97aW6uQaxeWp0VZjCKeBHgmhPeSbj2B,P6NwdJsWVx-qCdum81LZJGzm9VySThwlMx9Llr2PNfnpKtJbRP2qO1qMWsHGLlc7vVJZP-8kzDj2Fg,김수영,5182,1643536044000,67
ugEk8cr3jF9XMbzSzMtBtImC0LregP4-JIDTXnYYaLmUXv4,FynhQRXuRNNGubfaTJogp1ih4DdnUEwo37hGxZNX1nOp,u7g2UdVH1xn3XUMICpO0sB8aHazYwbBU1QvTrDWWCfq8fH6fqqmV6mwrsNQTfPcy8DfMIGg7IShbVg,처피뱅 카와이,5130,1643454368000,659
Ywe9VHKsr6iYrehKu_YmReXZqbM3uLCIf_EY1LV83STuysgbZcykpvrkqw,ieoMpVUNzarn0mmzXly_BkxrvMOZ72CNmY4U7_G2DMEYIs20wil2kO7P,VMsiTMN3Jzap-fKpoVfHH4wqJN4vsIaw3LO0-cgDFfrIlcOgF5JAqPNpJygF6bTP-BMqJkj-Cy653Q,유튜브 야망,4073,1643619132000,68
I-jnMyZ3AX5GLSlIdAZAyuGx4Njr_J3H29q_0u3sRtcQe_Q,c2lt8PBZF-Ox07bT5hp6S_LBt_EH3ocu7nB2p4_ILsTtN5i7l8zNzmLL,rtxKXbEZ5SIfWBURwuAH-BX0w2YGmmS6AieWUH1xeMSM877HWeCnvAYUscnRLs99FNqdMljI8uz-mw,05 Irelia,5022,1643732869509,148
KuT7vyU_p4T2mx7RXSHXsnkQUd99IeInJLE7mKoIGeCtLd3MQGG6ODGHng,5qBpqnca2sLa2p0XC358rH1g4H5nEgw_DWP8KcoR6JrPrtjeZOQIbYrJ,ybQPmBGM0hh3uoMtHf2oA9Ilzh6sP40CBsDwSGYhW3fpKwxU20MuKZpuMRk9oz1s6nZsBfHfZiivRQ,힘들어요잘자요,29,1643191864000,38
s7huB4eHugiprToJp5Y-B-paRy46mvDrM9n9pYsmavtTZX4,GViZL-rJ46hGNhsf0QPOVzLsYRwu3j96CR76hwqO4fMjNxU,O2ZRC5b97faag_5OJA-Q8plyONwUnWGZSn4dxkJzJq5tB9HKm1WTbVZAEc5AYy7m0OMmnxz48UpdwA,Brrain,4568,1643728404097,327
Vl44PuShCrCl-XeujLAzB82kL0916d84xqEyPBWeDPFPH43J,8WVl3eULSMHMePaLqIFC7_Pm6ClnySxbWeLnPAYz0MtonpPFK0WgIbl4,enz6EC9XdH0To4QFWVbvWZ-6N7DKUW58Z3vIAi9tW8sqvbJCuxayscNp7BYk7zdvOvXRN1uYS1hdag,T1 Smash1,5098,1643449774000,207
rx_u-5Jw-Qsheb36jpNJUE3oqid97maaFPOfuab9pMsKNA,YFQnUqxkpN9j5eKSt6H5Fs0tqB5arVqHuV3KWSAc0cej,J16HAqrHTXK53nnSDqb59iUjRRbnM2HMZIpJjd3nn_CqTIouxnfERzewxx__6RebyfU8n-TbBjkl7w,불타버린 발바닥,0,1643077537000,208
PU2uhTsteW2OcRLrJTB6QW3vlkBUFUGKMumtUVBdrWbbVPk,mlI8lTXeZ6WyGRj56HoQw18CNiH2Z3_pR1qYSyHKz8BZqV8,TlRQYfVQZlVIJkPoejgcIicjWsj4TEjBaUaXV5XNiML6GX83shp5Y0iQysi2JnIVkc9oexprt-D-Lg,파 고,4490,1643337961000,335
SfdA7vfaNhzfMIqnP4JFyG5gXO2E5qS6zgktK_mxWgMydPI,Mv68f0QyvYihPEH5nTZXmJnBPzVI4m0whusVSN5ldXoa9Brv7fd185KL,GxBDGQxXAzU7zd_rtqFRYRWgfDg_Y2IJk-e_rfsEnL_1ShrprIUYJC3Ua0jCQlx1Feu4AC2riabfxQ,Switch Lanes,4626,1643611372000,259
zf2Ypa11SJc8_xDt6CEUJePIdiWxhSePS4Y04f8uQlVidl4MEDUBAuqR7A,nV383xgueMRQEA2thmUJbjO2kXrsOY7Q8px6X8KItwCMBGUHfO5KPOIN,HSR5XYMeGre_mnxHn9D0z-1YCVXWnwPLShf-u4sqfe0RxvnY2w-DjvnFCmhlZLOiTUG0mwWatAokeQ,Jg Gaper,5040,1643460762681,251
znG-gVo5cEpl-8sDnk2OaBZ3gjrqcEOgsBdA-Mb1yLTDE1g,Pqto3U3E-xueiwPzGZrJZN_j8lBu4ERbVlq95xqQtjw3RvG99e_U-fyr,x0VDfBOZ9Ki67KsBdECXKA59j6fDrKIRh9eu80tNXHjJg5-Js5_5y90HiCVblnhd7HmSr8uMPtVtfA,T1 Dal,685,1643698038000,235
-dfjb0EYSxkY4xUtZTGAy2yTKzP68qwznG9f_4rWKfFUse4,zSYnTtCemS2k1sgttTCPExGF0Hxj3uPN_XnMtjLQe535dDPjF81v9dJH,nXY6aMTUYgDBX3D1oV4sNsNoU1tjl9hjkDP_VxfxZ-c0u8BqHMl080N9K7QMcr1ajMM2C-Ok_FiPQg,NS Sylvie,3591,1643491670000,332
KcKh2D0HF5AOcBvS_uic0Rw1M9VaZjPQHGxAQegWOngkxJTS,cQ8BwnEpj1yFH_TseKIhrPvraRCs2jB-yIeZB80uDxHY2pPpcyJhdpW-,flggZaVjYyuF-eXExw_MVqe3Wgp8wvTwCKwn1DKahsUFzk7io-Rb9uWjIMuwwoAp0lS6z254ikyCPQ,목표는내일의나,3176,1638655206000,141
e22lJEsICYwQ73I87v4JxkRqQlRRx3E6xFNSwdaDYuF2eGe3C-bIsn1k_g,7JmUfu_Xb__Ev5i3nn5llrQsRmSYvnwqL8YQd9KEkSw8z3k9gR2pmP0G,WlIl73xZ_K27hUZ-T1s4IVHRvOZacphxmbTOhLM_lkGGAjKlbkTZHarli9X3zO8Pr1iDvn7kdQPbLg,사막여우겨울나기,5184,1643527525000,48
K-IwjQOh-Pl_i-QcSqrCJ6SkTrqPmL27DRobycvdZVQRKxw,feBRX_RsEDAHZS58toHnk3Mywo32meS4z9ki2DVZtQMMpnUTxu_AR9wx,EhjlQAxr9IUgEM6FmkQMu11cY_qcYdMHZU7bnp9tjFNCU4oT92hKoAhDPmy4vSgERS122kb1sPohpA,alasseo,4656,1643331458000,276
Q2cOcylnQGrEs1SqhGjpbq7FW9mrE4fmUg-TMO_zHxbHUdKe8nZMUGE2_w,X-xCfl314u74mWUb3Fc1z3hV1Q0a3exOAw6tuW1SmGXJaOEyUYFvIdwn,s778ympcN7_DCRoZ9mFHRB9tWg7bW9SHRLH9p14dfOhXuaih2skFaBOkNhlGsSV4GHoS3JOcqruW3w,xiangcai,907,1642926902000,51
3taYUTMmwGmqwlNpMBXZfx-aQanJultFlYmPZexlJO3QbX6Sjq7o-c0dhw,kqxq2QFfOU8ZXnuhiJ_2Um0smh2CW_2--S1Hr75yGtr-qVxt7B2OB9R5,IrVeh2EVJ0GiOaA5c2oH01wgZuJyYi0dlSHLW9cuO6kfuTV78gP4fxjPyMpx0UVbNaS4rEenBzlcnA,hulatang,5212,1643539020000,44
fxOOVbw8_QkpD0ArZcZD3-MMY9Oo9kmHe1j7yOYWO62Zg64,JsHgX_XBXr_ulEIv5eeUuM8WW9g8T61ynDDC7lcbwGlKpSLhzyelFxGy,062djabhtCgvyV-13-p5p3z4vxUN5x5c_FNR9LhDRRc27jWajVgmG0zvMAfHB5qfRHUKYzsujXf6kw,Zeus Fan1,29,1643359319000,52
F2PVkgHgdhbRdguZxUrd63CvXNpd3MfpYb4PRIgK4WfsMCU,-LMYfaBjSFFswm79s4J5O0HE-nO4-GpHCuCdPfCx88v1rQP6ACaCNtOl,S-evVxEnI7AAW1Z3PH54fVoVn-Ai9EjLgrAtKzus2Q-PjXywPkSPxNN9ZbxSKPSYnHW_E0JctlmzVw,쫌비킹,5182,1643623484956,169
PP4p379beEfftVf2JSwE6KN_PQss07Ir4dQRXh1-9cbTkus,YO3CEs9x7oL5p3MKqL3hirG9cqL4FgTiZv9khiCzOhQSw4Jo2dvvXRo9,yIzBBWu8qsziQnWXFMqtpTUEb-yRJB1FzSnAO3HLV7L0Ihe6SOZ-SuUvwNz3CB-5NgDmFWGnzG1uug,vanpa,7,1642998115000,149
0fyiQtu0uUuFYHofuzVCaoLmqRbSbpjd2wr0NKH5GrbIFzaNzBfENxOzzg,LVpG50Uld287rM4sH8JDulRD3KRK1eGnC-tzT8DpEdSILLxRkZEKc4R6,UD84Xonb8NQ7Nfx-Som_I4N2j2lgQR6SKu4zBgefyrCpHDkAvvrmwFy1piJeyrMfZHfWcmoC9H7VEw,나도모르는사이에,5182,1643590270000,73
uNhOfSJC4LziTlLxxZ4pl6N7skfA1blV6SQe6LUfmpTXmTVpJdd-q2maPQ,O-MIw5FGnj5vthZUEsLWv-5DSakhDVJ3to_X1AB8d_-v_T9yJNX91gPX,0Cu3etRNi0y1T9gcKKogbrIP1sznEsl084LVEGeiw9-bec1wIQ2YtdWSHOs6wLx3nnvnsWnqopunKw,bang bu liao wo,29,1643490637000,178
JWEUI118JPFsyGu--0UYzmtH7hoLciHVdvl-z9fgOOTU32E,MVKz7lvPcDs5f42vOuxvCzk6dtLpC6aj6GZ0p3Uxo4gg9W8,ej_s4f8QKRJVJO-ivgTMs2HR4sJspvGJoVJk7KcVsnzDQCGXP8hTfCMdCRkd5vBcDKFH5My08RQFnA,03o614,3522,1643638403522,405
4aIVGCnFeFEcQ9-jyGPzeQlQ3pL9IzFStOjCzDp-mRRoczM,FDO89YGDcr4imCYnIkJrlFm0tzClMA6FZiP80X9S9fRhCtk,017B13nks4snY5eVZ_-wso8ijPB6PHywgubXK49FQWKQUT7aXpEcqgEzZwZRgiRCivJ6XvCs_ojLsA,폼 팡,3611,1643085496000,706
iQ2js26xlv6Hu8yHnbQFAm9cF742UbSe99qx93gjzoMe90c,gF-nMAR8tauUgL9VO39lhq0MV5cqAqjvNrQAjv9S_PfOtsM,xGHhX1osfmU104z7xI96QUS6ZDocl8llAYbq3Ahzga9FDtcBxJF111XVkUXkfGBjINIksrPDBaFvTw,한없이 소중했어,7,1642586597000,197
dxrKpr96A3RORhsPIip0R3FbGSbVLK5UCpngadpOyK9sSRc,TaTOGZIG5GidYk_zv7CgMJCb4dG1fkf0cFQEm83RAhB1Dn2juJmKJBia,4NtvT48MaKvPe1vDFSnA93qQhle_LNSmI_f7qPN6suQAJh9bq_YJ5P0ojJlZwBtF2ncesQbezJTkYw,이펙트1,20,1643414608000,374
dWOiaTpY24ckJnrFJP3Sq7RJrE0kh7Cj1j249XQJT7u08L01f69biXT5mg,dZDby3uJS23UAaBbVVOTmMC7ftqpFTR9f5oTGKtmIJdtnc-u-g4og4Wn,aNb2zyleU_y7d2hoHUIV7gXQESJQYrOdWAK8TaJk2Rxrw-9V7KWcKrB9HIGwTUtjzVvSITq2mNqd9g,올곧고바르게살자,5237,1643654076871,90
bUx79MHpbQCCq607xY_7ikmuquCmMFgekKry_-XIMw6C4pPk,m3FumBsx746Mc7RGK0jJ4DWpmwsXG5upKFA6Yj0XcWNN96XMA-KN_Qxh,S-DbYywCmObfx37jzALLDjjrJETD7Hn0WqYzChPn4YpxZfPwCE4KG1TY9xyMwqHZp4iJVfxf39kCUg,DK Lucid,5067,1643330348000,264
QzB-zyvy9uBEJ9OnI74jrgbPVyo-Hl7K1nlur5E2O335kg,1LJjXxgh7ebxmIWZHW3yWxhrL0SjLGyLQ2Gee5fZPi7V,2U1BLQv-zNbikZwwpDptRUYuzaixRE7vCUQVavxbxXFl0KYAOfnHDf9pxxGa-i_mceANX-_acwtXwQ,Twitch 다훈갓,5187,1643658156694,392
OTk1iUMEoYiPUYRBR47boM-4x4l1w15L7Fjo_GFiR_zZEpc,aQlFo9yro-IQ6TzOEi339EFqu9wYNPyXp1q1BQslArTC5QM,tWFNacrvFNs1ikfRFNKYgCvnCKXV47A2emu5IuH-C7ZNDoj1tFoj933Itadxsy8mgTZEAFWEkVshNQ,YouTube 짝강,4928,1643664729268,289
p31JCytfiAh9OXIqKslspH0_X9oE4is34PyMc8hsGGrlSUI,0ODbdlRefW3ksQt8bDxtKtFZi2j6dNqMUfyXwTba3HgYqdA,rShGeN-yVclbM8TCZaC0Ic39KU3grcyF9QXek8rpuXMcfc93jvZPJI_3r4cVS_13SWEqdDJ5OHiLxg,By myself,4631,1643733230730,290
i7UwpQTRBH6VHDvnvIUi2QYPZgR6kS94togLAvncr_bkFarO0Iq9HVGImw,8LKzsx4IL4kj8CN44Ag31FsOxVpUoOhonP-6C2Tnovj-l81xMu9s47xT,2etFiwylWpr1uzECyyZTz3TFoz_LJh0sEFAtk0cRQY4mjk0GaBcLOBgDxmInllQV0gl5OkHy10Escg,그마챌양학계정,29,1643087726000,52
UeXs07QnyTmfLxQ9O0_umCcmwbMYNDULHpX8cM5clTH8T4o,hUattvbwbtMk5Q90ajw3BirQxaCUxQ7OZI1rnlRC5PSQ7io,bc65W9L5-R5EMa7NB3B9cfR2r-MoUowM78X4Hy7IStbmXoSQCSfRbYLXg_4uLCXQFWRhfL-TZXadVQ,뭘 보냐 디질래,4078,1643365703000,355
MBayeJFMACQItWAZauFSErSSx4WXUq2EjfUM-XCrAkQw48U,xkQIqZc6AEquBV7WpelBn-IkyaTzEuvipx7hz3ePpsFgDn_UZfGlb798,GXPK3_lzFlX2tpT3u213hwpLTPYdxwOHsXnEzYerVcIF7rjk4wJ8Y4hBSebU32r7rTgoNh9_io7q5A,히히 못먹어,1385,1641360618000,123
yKIL8DhbxX1jAEv_28RmJy2Qew_nbQTjIq0LTAtKwiFzLWEe2QLtdxPH1w,Poey3XOuWbsARN4VQoXGhCg7oQfyH28rpu6n3j2tkCpsMI5RCmBfx_WD,eF0mM1VXYCiY14_nmmo0V5O9lH2sViFE01SY_jwv4YvCp2EXgR91-JP-pp4GDXfi_MnuQzKIN7ihrg,날 누가 먹을건대,5212,1643539615000,69
HOJ-8PL51ZDjwjt7bSUDD2VwQw_LwkniYTsWa1lngH7Vr4k,8_F9PGut8bxX6SKoxBIHwqm85sDgAXqld2n_wXDRjxKGt7n8df9EUDvF,QbgBpgjJIzp9SbxWoGrnA3AgKv2pc4d7pxTWUNawy77rZdN5ESQk7hXDQMMtesREK2kMq2BX1WPiaw,트위치 백색말,29,1643245801605,220
9Zyx0Rp1xnSlw5VoIJD3N1lnHOcx-0N9FHIadhlgFasqIQ,pqK2b-DEWlAXuDGr4-HD9d3tuUklFcolN5vqFGrPZMTg,qgiaRcF_Upj2YEKzptcHoKxWWKye5xoZKz6kRHhr5baRb_8f6h8dKLvBDIkiJ5bTWQwSPrRjtOnNgg,시부야카논사랑해,3014,1643606775000,441
zHS-LKE9uQJPTmysa3z7CHpaGVh_nvK-pUw6jc-D3W4HNwg,RSG2vQCjc7dMeehQ-nHuwp3kymZMgsw-IxsBDc3WeELeGb0,wdoMdUJUrCLiL03ERkSx7azdDU5YS3RpQz3hwnp98OhaMTMhUpHJguebcX8Ds90BDpH1ouBOafvk5w,역전의 순간,4022,1643465590000,281
